"state","date","week","iclaimnsa","year","iso2"
"AK",1997-10-25,43,2225,1997,"US"
"AK",1997-11-01,44,2416,1997,"US"
"AK",1997-11-08,45,2387,1997,"US"
"AK",1997-11-15,46,1971,1997,"US"
"AK",1997-11-22,47,2058,1997,"US"
"AK",1997-11-29,48,1878,1997,"US"
"AK",1997-12-06,49,2435,1997,"US"
"AK",1997-12-13,50,1822,1997,"US"
"AK",1997-12-20,51,2206,1997,"US"
"AK",1997-12-27,52,1855,1997,"US"
"AK",1998-01-03,1,2077,1998,"US"
"AK",1998-01-10,2,3570,1998,"US"
"AK",1998-01-17,3,2530,1998,"US"
"AK",1998-01-24,4,1870,1998,"US"
"AK",1998-01-31,5,2176,1998,"US"
"AK",1998-02-07,6,2095,1998,"US"
"AK",1998-02-14,7,2096,1998,"US"
"AK",1998-02-21,8,1695,1998,"US"
"AK",1998-02-28,9,1882,1998,"US"
"AK",1998-03-07,10,2074,1998,"US"
"AK",1998-03-14,11,1906,1998,"US"
"AK",1998-03-21,12,2351,1998,"US"
"AK",1998-03-28,13,2073,1998,"US"
"AK",1998-04-04,14,2174,1998,"US"
"AK",1998-04-11,15,2069,1998,"US"
"AK",1998-04-18,16,2127,1998,"US"
"AK",1998-04-25,17,2034,1998,"US"
"AK",1998-05-02,18,2099,1998,"US"
"AK",1998-05-09,19,1981,1998,"US"
"AK",1998-05-16,20,1480,1998,"US"
"AK",1998-05-23,21,1622,1998,"US"
"AK",1998-05-30,22,1532,1998,"US"
"AK",1998-06-06,23,1928,1998,"US"
"AK",1998-06-13,24,1893,1998,"US"
"AK",1998-06-20,25,1512,1998,"US"
"AK",1998-06-27,26,1546,1998,"US"
"AK",1998-07-04,27,1427,1998,"US"
"AK",1998-07-11,28,1571,1998,"US"
"AK",1998-07-18,29,1422,1998,"US"
"AK",1998-07-25,30,1398,1998,"US"
"AK",1998-08-01,31,1374,1998,"US"
"AK",1998-08-08,32,1455,1998,"US"
"AK",1998-08-15,33,1313,1998,"US"
"AK",1998-08-22,34,1450,1998,"US"
"AK",1998-08-29,35,1479,1998,"US"
"AK",1998-09-05,36,1762,1998,"US"
"AK",1998-09-12,37,1350,1998,"US"
"AK",1998-09-19,38,1830,1998,"US"
"AK",1998-09-26,39,1817,1998,"US"
"AK",1998-10-03,40,2213,1998,"US"
"AK",1998-10-10,41,2076,1998,"US"
"AK",1998-10-17,42,2011,1998,"US"
"AK",1998-10-24,43,2058,1998,"US"
"AK",1998-10-31,44,2280,1998,"US"
"AK",1998-11-07,45,2282,1998,"US"
"AK",1998-11-14,46,1975,1998,"US"
"AK",1998-11-21,47,2323,1998,"US"
"AK",1998-11-28,48,1900,1998,"US"
"AK",1998-12-05,49,2368,1998,"US"
"AK",1998-12-12,50,1965,1998,"US"
"AK",1998-12-19,51,2087,1998,"US"
"AK",1998-12-26,52,2071,1998,"US"
"AK",1999-01-02,1,2234,1999,"US"
"AK",1999-01-09,2,3579,1999,"US"
"AK",1999-01-16,3,2861,1999,"US"
"AK",1999-01-23,4,2381,1999,"US"
"AK",1999-01-30,5,2494,1999,"US"
"AK",1999-02-06,6,2629,1999,"US"
"AK",1999-02-13,7,2447,1999,"US"
"AK",1999-02-20,8,1885,1999,"US"
"AK",1999-02-27,9,2040,1999,"US"
"AK",1999-03-06,10,2090,1999,"US"
"AK",1999-03-13,11,1887,1999,"US"
"AK",1999-03-20,12,2137,1999,"US"
"AK",1999-03-27,13,2168,1999,"US"
"AK",1999-04-03,14,2353,1999,"US"
"AK",1999-04-10,15,2288,1999,"US"
"AK",1999-04-17,16,2037,1999,"US"
"AK",1999-04-24,17,2161,1999,"US"
"AK",1999-05-01,18,1996,1999,"US"
"AK",1999-05-08,19,1997,1999,"US"
"AK",1999-05-15,20,1729,1999,"US"
"AK",1999-05-22,21,1584,1999,"US"
"AK",1999-05-29,22,1691,1999,"US"
"AK",1999-06-05,23,1628,1999,"US"
"AK",1999-06-12,24,1962,1999,"US"
"AK",1999-06-19,25,1658,1999,"US"
"AK",1999-06-26,26,1568,1999,"US"
"AK",1999-07-03,27,1590,1999,"US"
"AK",1999-07-10,28,1311,1999,"US"
"AK",1999-07-17,29,1414,1999,"US"
"AK",1999-07-24,30,1404,1999,"US"
"AK",1999-07-31,31,1379,1999,"US"
"AK",1999-08-07,32,1446,1999,"US"
"AK",1999-08-14,33,1219,1999,"US"
"AK",1999-08-21,34,1341,1999,"US"
"AK",1999-08-28,35,1372,1999,"US"
"AK",1999-09-04,36,1476,1999,"US"
"AK",1999-09-11,37,1545,1999,"US"
"AK",1999-09-18,38,1747,1999,"US"
"AK",1999-09-25,39,1725,1999,"US"
"AK",1999-10-02,40,2044,1999,"US"
"AK",1999-10-09,41,2059,1999,"US"
"AK",1999-10-16,42,1960,1999,"US"
"AK",1999-10-23,43,2047,1999,"US"
"AK",1999-10-30,44,2287,1999,"US"
"AK",1999-11-06,45,2472,1999,"US"
"AK",1999-11-13,46,1892,1999,"US"
"AK",1999-11-20,47,2295,1999,"US"
"AK",1999-11-27,48,1660,1999,"US"
"AK",1999-12-04,49,2113,1999,"US"
"AK",1999-12-11,50,2055,1999,"US"
"AK",1999-12-18,51,2082,1999,"US"
"AK",1999-12-25,52,1820,1999,"US"
"AK",2000-01-01,1,1757,2000,"US"
"AK",2000-01-08,2,3580,2000,"US"
"AK",2000-01-15,3,2626,2000,"US"
"AK",2000-01-22,4,1934,2000,"US"
"AK",2000-01-29,5,2069,2000,"US"
"AK",2000-02-05,6,2052,2000,"US"
"AK",2000-02-12,7,1897,2000,"US"
"AK",2000-02-19,8,1810,2000,"US"
"AK",2000-02-26,9,1584,2000,"US"
"AK",2000-03-04,10,1896,2000,"US"
"AK",2000-03-11,11,2174,2000,"US"
"AK",2000-03-18,12,1956,2000,"US"
"AK",2000-03-25,13,1904,2000,"US"
"AK",2000-04-01,14,2029,2000,"US"
"AK",2000-04-08,15,2287,2000,"US"
"AK",2000-04-15,16,1808,2000,"US"
"AK",2000-04-22,17,1825,2000,"US"
"AK",2000-04-29,18,1701,2000,"US"
"AK",2000-05-06,19,1774,2000,"US"
"AK",2000-05-13,20,1592,2000,"US"
"AK",2000-05-20,21,1642,2000,"US"
"AK",2000-05-27,22,1588,2000,"US"
"AK",2000-06-03,23,1677,2000,"US"
"AK",2000-06-10,24,1807,2000,"US"
"AK",2000-06-17,25,1477,2000,"US"
"AK",2000-06-24,26,1354,2000,"US"
"AK",2000-07-01,27,1474,2000,"US"
"AK",2000-07-08,28,1262,2000,"US"
"AK",2000-07-15,29,1439,2000,"US"
"AK",2000-07-22,30,1376,2000,"US"
"AK",2000-07-29,31,1310,2000,"US"
"AK",2000-08-05,32,1382,2000,"US"
"AK",2000-08-12,33,1361,2000,"US"
"AK",2000-08-19,34,1336,2000,"US"
"AK",2000-08-26,35,1336,2000,"US"
"AK",2000-09-02,36,1418,2000,"US"
"AK",2000-09-09,37,1574,2000,"US"
"AK",2000-09-16,38,1626,2000,"US"
"AK",2000-09-23,39,1543,2000,"US"
"AK",2000-09-30,40,1648,2000,"US"
"AK",2000-10-07,41,1946,2000,"US"
"AK",2000-10-14,42,1713,2000,"US"
"AK",2000-10-21,43,1722,2000,"US"
"AK",2000-10-28,44,1937,2000,"US"
"AK",2000-11-04,45,2266,2000,"US"
"AK",2000-11-11,46,2054,2000,"US"
"AK",2000-11-18,47,2149,2000,"US"
"AK",2000-11-25,48,1575,2000,"US"
"AK",2000-12-02,49,1940,2000,"US"
"AK",2000-12-09,50,1939,2000,"US"
"AK",2000-12-16,51,1855,2000,"US"
"AK",2000-12-23,52,2368,2000,"US"
"AK",2000-12-30,53,1860,2000,"US"
"AK",2001-01-06,1,2670,2001,"US"
"AK",2001-01-13,2,2552,2001,"US"
"AK",2001-01-20,3,1778,2001,"US"
"AK",2001-01-27,4,1901,2001,"US"
"AK",2001-02-03,5,1835,2001,"US"
"AK",2001-02-10,6,1810,2001,"US"
"AK",2001-02-17,7,1645,2001,"US"
"AK",2001-02-24,8,1618,2001,"US"
"AK",2001-03-03,9,1732,2001,"US"
"AK",2001-03-10,10,2011,2001,"US"
"AK",2001-03-17,11,1857,2001,"US"
"AK",2001-03-24,12,1788,2001,"US"
"AK",2001-03-31,13,1762,2001,"US"
"AK",2001-04-07,14,2008,2001,"US"
"AK",2001-04-14,15,1756,2001,"US"
"AK",2001-04-21,16,1559,2001,"US"
"AK",2001-04-28,17,1615,2001,"US"
"AK",2001-05-05,18,1669,2001,"US"
"AK",2001-05-12,19,1558,2001,"US"
"AK",2001-05-19,20,1455,2001,"US"
"AK",2001-05-26,21,1443,2001,"US"
"AK",2001-06-02,22,1342,2001,"US"
"AK",2001-06-09,23,1525,2001,"US"
"AK",2001-06-16,24,1365,2001,"US"
"AK",2001-06-23,25,1363,2001,"US"
"AK",2001-06-30,26,1363,2001,"US"
"AK",2001-07-07,27,1330,2001,"US"
"AK",2001-07-14,28,1318,2001,"US"
"AK",2001-07-21,29,1175,2001,"US"
"AK",2001-07-28,30,1164,2001,"US"
"AK",2001-08-04,31,1203,2001,"US"
"AK",2001-08-11,32,1162,2001,"US"
"AK",2001-08-18,33,1108,2001,"US"
"AK",2001-08-25,34,1143,2001,"US"
"AK",2001-09-01,35,1113,2001,"US"
"AK",2001-09-08,36,1290,2001,"US"
"AK",2001-09-15,37,1490,2001,"US"
"AK",2001-09-22,38,1738,2001,"US"
"AK",2001-09-29,39,1795,2001,"US"
"AK",2001-10-06,40,1946,2001,"US"
"AK",2001-10-13,41,1765,2001,"US"
"AK",2001-10-20,42,1846,2001,"US"
"AK",2001-10-27,43,2327,2001,"US"
"AK",2001-11-03,44,2325,2001,"US"
"AK",2001-11-10,45,2170,2001,"US"
"AK",2001-11-17,46,1943,2001,"US"
"AK",2001-11-24,47,1620,2001,"US"
"AK",2001-12-01,48,2158,2001,"US"
"AK",2001-12-08,49,2081,2001,"US"
"AK",2001-12-15,50,1689,2001,"US"
"AK",2001-12-22,51,2030,2001,"US"
"AK",2001-12-29,52,1894,2001,"US"
"AK",2002-01-05,1,2448,2002,"US"
"AK",2002-01-12,2,2701,2002,"US"
"AK",2002-01-19,3,2163,2002,"US"
"AK",2002-01-26,4,1892,2002,"US"
"AK",2002-02-02,5,1930,2002,"US"
"AK",2002-02-09,6,1191,2002,"US"
"AK",2002-02-16,7,1766,2002,"US"
"AK",2002-02-23,8,1764,2002,"US"
"AK",2002-03-02,9,1875,2002,"US"
"AK",2002-03-09,10,1931,2002,"US"
"AK",2002-03-16,11,1798,2002,"US"
"AK",2002-03-23,12,1905,2002,"US"
"AK",2002-03-30,13,3446,2002,"US"
"AK",2002-04-06,14,3609,2002,"US"
"AK",2002-04-13,15,2439,2002,"US"
"AK",2002-04-20,16,1988,2002,"US"
"AK",2002-04-27,17,1899,2002,"US"
"AK",2002-05-04,18,1710,2002,"US"
"AK",2002-05-11,19,1728,2002,"US"
"AK",2002-05-18,20,1463,2002,"US"
"AK",2002-05-25,21,1798,2002,"US"
"AK",2002-06-01,22,1487,2002,"US"
"AK",2002-06-08,23,1798,2002,"US"
"AK",2002-06-15,24,1486,2002,"US"
"AK",2002-06-22,25,1295,2002,"US"
"AK",2002-06-29,26,1427,2002,"US"
"AK",2002-07-06,27,1316,2002,"US"
"AK",2002-07-13,28,1568,2002,"US"
"AK",2002-07-20,29,1542,2002,"US"
"AK",2002-07-27,30,1381,2002,"US"
"AK",2002-08-03,31,1439,2002,"US"
"AK",2002-08-10,32,1330,2002,"US"
"AK",2002-08-17,33,1423,2002,"US"
"AK",2002-08-24,34,1445,2002,"US"
"AK",2002-08-31,35,1302,2002,"US"
"AK",2002-09-07,36,1403,2002,"US"
"AK",2002-09-14,37,1787,2002,"US"
"AK",2002-09-21,38,1879,2002,"US"
"AK",2002-09-28,39,1856,2002,"US"
"AK",2002-10-05,40,2165,2002,"US"
"AK",2002-10-12,41,2186,2002,"US"
"AK",2002-10-19,42,1770,2002,"US"
"AK",2002-10-26,43,2359,2002,"US"
"AK",2002-11-02,44,2119,2002,"US"
"AK",2002-11-09,45,2165,2002,"US"
"AK",2002-11-16,46,2025,2002,"US"
"AK",2002-11-23,47,2103,2002,"US"
"AK",2002-11-30,48,1758,2002,"US"
"AK",2002-12-07,49,2193,2002,"US"
"AK",2002-12-14,50,1857,2002,"US"
"AK",2002-12-21,51,2273,2002,"US"
"AK",2002-12-28,52,2091,2002,"US"
"AK",2003-01-04,1,2476,2003,"US"
"AK",2003-01-11,2,3198,2003,"US"
"AK",2003-01-18,3,2669,2003,"US"
"AK",2003-01-25,4,2023,2003,"US"
"AK",2003-02-01,5,2244,2003,"US"
"AK",2003-02-08,6,2068,2003,"US"
"AK",2003-02-15,7,1968,2003,"US"
"AK",2003-02-22,8,1726,2003,"US"
"AK",2003-03-01,9,1881,2003,"US"
"AK",2003-03-08,10,1900,2003,"US"
"AK",2003-03-15,11,1857,2003,"US"
"AK",2003-03-22,12,1964,2003,"US"
"AK",2003-03-29,13,2340,2003,"US"
"AK",2003-04-05,14,2016,2003,"US"
"AK",2003-04-12,15,2288,2003,"US"
"AK",2003-04-19,16,2078,2003,"US"
"AK",2003-04-26,17,1896,2003,"US"
"AK",2003-05-03,18,1652,2003,"US"
"AK",2003-05-10,19,1963,2003,"US"
"AK",2003-05-17,20,1744,2003,"US"
"AK",2003-05-24,21,1880,2003,"US"
"AK",2003-05-31,22,1526,2003,"US"
"AK",2003-06-07,23,1879,2003,"US"
"AK",2003-06-14,24,1549,2003,"US"
"AK",2003-06-21,25,1513,2003,"US"
"AK",2003-06-28,26,1445,2003,"US"
"AK",2003-07-05,27,1429,2003,"US"
"AK",2003-07-12,28,1555,2003,"US"
"AK",2003-07-19,29,1458,2003,"US"
"AK",2003-07-26,30,1269,2003,"US"
"AK",2003-08-02,31,1281,2003,"US"
"AK",2003-08-09,32,1231,2003,"US"
"AK",2003-08-16,33,1336,2003,"US"
"AK",2003-08-23,34,1318,2003,"US"
"AK",2003-08-30,35,1279,2003,"US"
"AK",2003-09-06,36,1361,2003,"US"
"AK",2003-09-13,37,1512,2003,"US"
"AK",2003-09-20,38,1947,2003,"US"
"AK",2003-09-27,39,2022,2003,"US"
"AK",2003-10-04,40,2034,2003,"US"
"AK",2003-10-11,41,2144,2003,"US"
"AK",2003-10-18,42,1846,2003,"US"
"AK",2003-10-25,43,2552,2003,"US"
"AK",2003-11-01,44,2225,2003,"US"
"AK",2003-11-08,45,2381,2003,"US"
"AK",2003-11-15,46,2058,2003,"US"
"AK",2003-11-22,47,2402,2003,"US"
"AK",2003-11-29,48,1761,2003,"US"
"AK",2003-12-06,49,2283,2003,"US"
"AK",2003-12-13,50,1842,2003,"US"
"AK",2003-12-20,51,2109,2003,"US"
"AK",2003-12-27,52,1997,2003,"US"
"AK",2004-01-03,1,2374,2004,"US"
"AK",2004-01-10,2,3005,2004,"US"
"AK",2004-01-17,3,1458,2004,"US"
"AK",2004-01-24,4,2927,2004,"US"
"AK",2004-01-31,5,2175,2004,"US"
"AK",2004-02-07,6,2061,2004,"US"
"AK",2004-02-14,7,1904,2004,"US"
"AK",2004-02-21,8,1535,2004,"US"
"AK",2004-02-28,9,1765,2004,"US"
"AK",2004-03-06,10,1837,2004,"US"
"AK",2004-03-13,11,1698,2004,"US"
"AK",2004-03-20,12,1739,2004,"US"
"AK",2004-03-27,13,2027,2004,"US"
"AK",2004-04-03,14,2093,2004,"US"
"AK",2004-04-10,15,2045,2004,"US"
"AK",2004-04-17,16,1682,2004,"US"
"AK",2004-04-24,17,1582,2004,"US"
"AK",2004-05-01,18,1534,2004,"US"
"AK",2004-05-08,19,1537,2004,"US"
"AK",2004-05-15,20,1450,2004,"US"
"AK",2004-05-22,21,1716,2004,"US"
"AK",2004-05-29,22,1498,2004,"US"
"AK",2004-06-05,23,1521,2004,"US"
"AK",2004-06-12,24,1338,2004,"US"
"AK",2004-06-19,25,1523,2004,"US"
"AK",2004-06-26,26,1191,2004,"US"
"AK",2004-07-03,27,1343,2004,"US"
"AK",2004-07-10,28,1219,2004,"US"
"AK",2004-07-17,29,1316,2004,"US"
"AK",2004-07-24,30,1212,2004,"US"
"AK",2004-07-31,31,1161,2004,"US"
"AK",2004-08-07,32,1294,2004,"US"
"AK",2004-08-14,33,1210,2004,"US"
"AK",2004-08-21,34,1173,2004,"US"
"AK",2004-08-28,35,1269,2004,"US"
"AK",2004-09-04,36,1307,2004,"US"
"AK",2004-09-11,37,1269,2004,"US"
"AK",2004-09-18,38,1720,2004,"US"
"AK",2004-09-25,39,2119,2004,"US"
"AK",2004-10-02,40,2219,2004,"US"
"AK",2004-10-09,41,2189,2004,"US"
"AK",2004-10-16,42,1835,2004,"US"
"AK",2004-10-23,43,1878,2004,"US"
"AK",2004-10-30,44,2045,2004,"US"
"AK",2004-11-06,45,2408,2004,"US"
"AK",2004-11-13,46,1929,2004,"US"
"AK",2004-11-20,47,2318,2004,"US"
"AK",2004-11-27,48,1618,2004,"US"
"AK",2004-12-04,49,2104,2004,"US"
"AK",2004-12-11,50,1773,2004,"US"
"AK",2004-12-18,51,1917,2004,"US"
"AK",2004-12-25,52,1891,2004,"US"
"AK",2005-01-01,1,1960,2005,"US"
"AK",2005-01-08,2,3287,2005,"US"
"AK",2005-01-15,3,2329,2005,"US"
"AK",2005-01-22,4,1960,2005,"US"
"AK",2005-01-29,5,2006,2005,"US"
"AK",2005-02-05,6,2001,2005,"US"
"AK",2005-02-12,7,1758,2005,"US"
"AK",2005-02-19,8,1705,2005,"US"
"AK",2005-02-26,9,1543,2005,"US"
"AK",2005-03-05,10,1717,2005,"US"
"AK",2005-03-12,11,1710,2005,"US"
"AK",2005-03-19,12,1819,2005,"US"
"AK",2005-03-26,13,1787,2005,"US"
"AK",2005-04-02,14,2019,2005,"US"
"AK",2005-04-09,15,2012,2005,"US"
"AK",2005-04-16,16,1848,2005,"US"
"AK",2005-04-23,17,1587,2005,"US"
"AK",2005-04-30,18,1540,2005,"US"
"AK",2005-05-07,19,1646,2005,"US"
"AK",2005-05-14,20,1547,2005,"US"
"AK",2005-05-21,21,1504,2005,"US"
"AK",2005-05-28,22,1475,2005,"US"
"AK",2005-06-04,23,1393,2005,"US"
"AK",2005-06-11,24,1331,2005,"US"
"AK",2005-06-18,25,1420,2005,"US"
"AK",2005-06-25,26,1255,2005,"US"
"AK",2005-07-02,27,1092,2005,"US"
"AK",2005-07-09,28,1151,2005,"US"
"AK",2005-07-16,29,1199,2005,"US"
"AK",2005-07-23,30,1079,2005,"US"
"AK",2005-07-30,31,1095,2005,"US"
"AK",2005-08-06,32,1130,2005,"US"
"AK",2005-08-13,33,1087,2005,"US"
"AK",2005-08-20,34,1081,2005,"US"
"AK",2005-08-27,35,1304,2005,"US"
"AK",2005-09-03,36,1433,2005,"US"
"AK",2005-09-10,37,1238,2005,"US"
"AK",2005-09-17,38,1835,2005,"US"
"AK",2005-09-24,39,1889,2005,"US"
"AK",2005-10-01,40,2156,2005,"US"
"AK",2005-10-08,41,2078,2005,"US"
"AK",2005-10-15,42,1953,2005,"US"
"AK",2005-10-22,43,1971,2005,"US"
"AK",2005-10-29,44,2270,2005,"US"
"AK",2005-11-05,45,2258,2005,"US"
"AK",2005-11-12,46,2059,2005,"US"
"AK",2005-11-19,47,2457,2005,"US"
"AK",2005-11-26,48,1558,2005,"US"
"AK",2005-12-03,49,2093,2005,"US"
"AK",2005-12-10,50,1888,2005,"US"
"AK",2005-12-17,51,2166,2005,"US"
"AK",2005-12-24,52,2199,2005,"US"
"AK",2005-12-31,53,1878,2005,"US"
"AK",2006-01-07,2,2836,2006,"US"
"AK",2006-01-14,3,2361,2006,"US"
"AK",2006-01-21,4,1904,2006,"US"
"AK",2006-01-28,5,1940,2006,"US"
"AK",2006-02-04,6,1864,2006,"US"
"AK",2006-02-11,7,1700,2006,"US"
"AK",2006-02-18,8,1483,2006,"US"
"AK",2006-02-25,9,1474,2006,"US"
"AK",2006-03-04,10,1622,2006,"US"
"AK",2006-03-11,11,1534,2006,"US"
"AK",2006-03-18,12,1736,2006,"US"
"AK",2006-03-25,13,1662,2006,"US"
"AK",2006-04-01,14,1521,2006,"US"
"AK",2006-04-08,15,1803,2006,"US"
"AK",2006-04-15,16,1486,2006,"US"
"AK",2006-04-22,17,1616,2006,"US"
"AK",2006-04-29,18,1488,2006,"US"
"AK",2006-05-06,19,1610,2006,"US"
"AK",2006-05-13,20,1473,2006,"US"
"AK",2006-05-20,21,1281,2006,"US"
"AK",2006-05-27,22,1438,2006,"US"
"AK",2006-06-03,23,1458,2006,"US"
"AK",2006-06-10,24,1359,2006,"US"
"AK",2006-06-17,25,1435,2006,"US"
"AK",2006-06-24,26,1184,2006,"US"
"AK",2006-07-01,27,1094,2006,"US"
"AK",2006-07-08,28,1228,2006,"US"
"AK",2006-07-15,29,1357,2006,"US"
"AK",2006-07-22,30,1183,2006,"US"
"AK",2006-07-29,31,1153,2006,"US"
"AK",2006-08-05,32,1156,2006,"US"
"AK",2006-08-12,33,1095,2006,"US"
"AK",2006-08-19,34,1091,2006,"US"
"AK",2006-08-26,35,1171,2006,"US"
"AK",2006-09-02,36,1245,2006,"US"
"AK",2006-09-09,37,1214,2006,"US"
"AK",2006-09-16,38,1370,2006,"US"
"AK",2006-09-23,39,1477,2006,"US"
"AK",2006-09-30,40,1400,2006,"US"
"AK",2006-10-07,41,2315,2006,"US"
"AK",2006-10-14,42,1927,2006,"US"
"AK",2006-10-21,43,1714,2006,"US"
"AK",2006-10-28,44,1887,2006,"US"
"AK",2006-11-04,45,2257,2006,"US"
"AK",2006-11-11,46,1988,2006,"US"
"AK",2006-11-18,47,2531,2006,"US"
"AK",2006-11-25,48,1564,2006,"US"
"AK",2006-12-02,49,2061,2006,"US"
"AK",2006-12-09,50,1754,2006,"US"
"AK",2006-12-16,51,1738,2006,"US"
"AK",2006-12-23,52,1776,2006,"US"
"AK",2006-12-30,53,1550,2006,"US"
"AK",2007-01-06,1,1479,2007,"US"
"AK",2007-01-13,2,3316,2007,"US"
"AK",2007-01-20,3,1836,2007,"US"
"AK",2007-01-27,4,1844,2007,"US"
"AK",2007-02-03,5,1711,2007,"US"
"AK",2007-02-10,6,1629,2007,"US"
"AK",2007-02-17,7,1487,2007,"US"
"AK",2007-02-24,8,1405,2007,"US"
"AK",2007-03-03,9,1519,2007,"US"
"AK",2007-03-10,10,1678,2007,"US"
"AK",2007-03-17,11,1641,2007,"US"
"AK",2007-03-24,12,1538,2007,"US"
"AK",2007-03-31,13,1319,2007,"US"
"AK",2007-04-07,14,1979,2007,"US"
"AK",2007-04-14,15,1448,2007,"US"
"AK",2007-04-21,16,1514,2007,"US"
"AK",2007-04-28,17,1400,2007,"US"
"AK",2007-05-05,18,1340,2007,"US"
"AK",2007-05-12,19,1271,2007,"US"
"AK",2007-05-19,20,1394,2007,"US"
"AK",2007-05-26,21,1605,2007,"US"
"AK",2007-06-02,22,1412,2007,"US"
"AK",2007-06-09,23,1367,2007,"US"
"AK",2007-06-16,24,1230,2007,"US"
"AK",2007-06-23,25,1065,2007,"US"
"AK",2007-06-30,26,1056,2007,"US"
"AK",2007-07-07,27,1267,2007,"US"
"AK",2007-07-14,28,1153,2007,"US"
"AK",2007-07-21,29,1016,2007,"US"
"AK",2007-07-28,30,1032,2007,"US"
"AK",2007-08-04,31,1071,2007,"US"
"AK",2007-08-11,32,1041,2007,"US"
"AK",2007-08-18,33,1015,2007,"US"
"AK",2007-08-25,34,1124,2007,"US"
"AK",2007-09-01,35,1142,2007,"US"
"AK",2007-09-08,36,1133,2007,"US"
"AK",2007-09-15,37,1266,2007,"US"
"AK",2007-09-22,38,1407,2007,"US"
"AK",2007-09-29,39,1349,2007,"US"
"AK",2007-10-06,40,1490,2007,"US"
"AK",2007-10-13,41,2270,2007,"US"
"AK",2007-10-20,42,1642,2007,"US"
"AK",2007-10-27,43,1849,2007,"US"
"AK",2007-11-03,44,1949,2007,"US"
"AK",2007-11-10,45,2073,2007,"US"
"AK",2007-11-17,46,1887,2007,"US"
"AK",2007-11-24,47,1498,2007,"US"
"AK",2007-12-01,48,1911,2007,"US"
"AK",2007-12-08,49,1843,2007,"US"
"AK",2007-12-15,50,1695,2007,"US"
"AK",2007-12-22,51,1810,2007,"US"
"AK",2007-12-29,52,1385,2007,"US"
"AK",2008-01-05,1,1584,2008,"US"
"AK",2008-01-12,2,3181,2008,"US"
"AK",2008-01-19,3,2097,2008,"US"
"AK",2008-01-26,4,1701,2008,"US"
"AK",2008-02-02,5,1893,2008,"US"
"AK",2008-02-09,6,1634,2008,"US"
"AK",2008-02-16,7,1481,2008,"US"
"AK",2008-02-23,8,1475,2008,"US"
"AK",2008-03-01,9,1461,2008,"US"
"AK",2008-03-08,10,1588,2008,"US"
"AK",2008-03-15,11,1540,2008,"US"
"AK",2008-03-22,12,1552,2008,"US"
"AK",2008-03-29,13,1507,2008,"US"
"AK",2008-04-05,14,1267,2008,"US"
"AK",2008-04-12,15,2013,2008,"US"
"AK",2008-04-19,16,1648,2008,"US"
"AK",2008-04-26,17,1402,2008,"US"
"AK",2008-05-03,18,1481,2008,"US"
"AK",2008-05-10,19,1394,2008,"US"
"AK",2008-05-17,20,1344,2008,"US"
"AK",2008-05-24,21,1449,2008,"US"
"AK",2008-05-31,22,1381,2008,"US"
"AK",2008-06-07,23,1346,2008,"US"
"AK",2008-06-14,24,1317,2008,"US"
"AK",2008-06-21,25,1151,2008,"US"
"AK",2008-06-28,26,1110,2008,"US"
"AK",2008-07-05,27,830,2008,"US"
"AK",2008-07-12,28,1576,2008,"US"
"AK",2008-07-19,29,1197,2008,"US"
"AK",2008-07-26,30,1267,2008,"US"
"AK",2008-08-02,31,1215,2008,"US"
"AK",2008-08-09,32,1722,2008,"US"
"AK",2008-08-16,33,1353,2008,"US"
"AK",2008-08-23,34,1319,2008,"US"
"AK",2008-08-30,35,1277,2008,"US"
"AK",2008-09-06,36,1124,2008,"US"
"AK",2008-09-13,37,1129,2008,"US"
"AK",2008-09-20,38,1288,2008,"US"
"AK",2008-09-27,39,1372,2008,"US"
"AK",2008-10-04,40,1546,2008,"US"
"AK",2008-10-11,41,2111,2008,"US"
"AK",2008-10-18,42,1668,2008,"US"
"AK",2008-10-25,43,2113,2008,"US"
"AK",2008-11-01,44,2090,2008,"US"
"AK",2008-11-08,45,2227,2008,"US"
"AK",2008-11-15,46,1897,2008,"US"
"AK",2008-11-22,47,2097,2008,"US"
"AK",2008-11-29,48,1553,2008,"US"
"AK",2008-12-06,49,2009,2008,"US"
"AK",2008-12-13,50,1652,2008,"US"
"AK",2008-12-20,51,1833,2008,"US"
"AK",2008-12-27,52,1237,2008,"US"
"AK",2009-01-03,1,1512,2009,"US"
"AK",2009-01-10,2,4160,2009,"US"
"AK",2009-01-17,3,2653,2009,"US"
"AK",2009-01-24,4,2218,2009,"US"
"AK",2009-01-31,5,2808,2009,"US"
"AK",2009-02-07,6,2452,2009,"US"
"AK",2009-02-14,7,2072,2009,"US"
"AK",2009-02-21,8,1777,2009,"US"
"AK",2009-02-28,9,1972,2009,"US"
"AK",2009-03-07,10,2107,2009,"US"
"AK",2009-03-14,11,2014,2009,"US"
"AK",2009-03-21,12,1994,2009,"US"
"AK",2009-03-28,13,1904,2009,"US"
"AK",2009-04-04,14,1808,2009,"US"
"AK",2009-04-11,15,3166,2009,"US"
"AK",2009-04-18,16,2302,2009,"US"
"AK",2009-04-25,17,2029,2009,"US"
"AK",2009-05-02,18,2134,2009,"US"
"AK",2009-05-09,19,2002,2009,"US"
"AK",2009-05-16,20,1850,2009,"US"
"AK",2009-05-23,21,1912,2009,"US"
"AK",2009-05-30,22,2077,2009,"US"
"AK",2009-06-06,23,1969,2009,"US"
